Feature ID	Taxon	Confidence
02eae216f911a7ab14531d8487712c91	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__uncultured_soil	0.9516697614090621
02ec558a0de494038cb2fef407ad2376	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__BSV13; s__uncultured_Prolixibacter	0.9846631072090755
02f7a9353027c476e243aef478c477ab	d__Bacteria	0.9999830995023663
02fba34558254c7ec84a0bca6b90e079	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9; s__uncultured_bacterium	0.999992388572954
02fbeb394d5bdc621cf34d83ce7d8326	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__Oligoflexales; g__Oligoflexus; s__uncultured_bacterium	0.9761538909061419
0306943a0b84217ea22af8d46e889147	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__uncultured; s__uncultured_bacterium	0.9437420002715415
031218d67db058af1efb532f1297f748	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__B122; g__B122; s__uncultured_bacterium	0.9164347783999683
031f9ed15b6391c68b4172382743c98b	d__Bacteria; p__Patescibacteria; c__WWE3; o__WWE3; f__WWE3; g__WWE3; s__uncultured_candidate	0.9996908775437741
032b20de9b7225cc53631e7f55fdf158	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured	0.9999999617848818
0330f40c275793c164e8de681f0aa7a4	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__RBG-16-49-21; s__uncultured_bacterium	0.989260223467964
03368862be3dd771360cafade0fe8e5d	d__Archaea; p__Aenigmarchaeota; c__Aenigmarchaeia; o__Aenigmarchaeales; f__Aenigmarchaeales; g__Aenigmarchaeales; s__uncultured_archaeon	0.9788386220158974
03374cb16b31e097b6134030baecb1e7	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	0.9999999729179572
033b3477cc2e64b426992eee9236d268	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__uncultured_bacterium	0.9637780660318662
034473d2f4b5ce904890abb0f8a0c1ef	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__Paludibacter; s__uncultured_bacterium	0.9522776591943884
0350afdbbab6f65484158fb33923699c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b	0.9999999919019508
0356b8bf9fd15d2b45124228f1e8a464	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	0.9998030915830605
035cc171672d5f840ef23ae3c553acb6	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus	0.9999254048290279
036ce42d8df727bbaeffcc46c9914289	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_Myxococcales	0.7792041854963639
0380c1326d8afbb5bc9d0c33caaef2d9	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	0.963608714168634
03884e428d81d33f870351b71b01b87f	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacter; s__uncultured_bacterium	0.70600126930534
0388504887bf575e875a3ce90f4d9f38	d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_bacterium	0.9986520647591768
03abd50184faa5d16e5feba0e343d429	d__Bacteria; p__Patescibacteria; c__CPR2; o__CPR2; f__CPR2; g__CPR2; s__uncultured_bacterium	0.9864856412639289
03b56819cf95f74aaa4d9892175b0429	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__UA11; f__UA11; g__UA11; s__uncultured_bacterium	0.9999934808875296
03c82d3a3549b8982fa007a2136f8e3e	d__Bacteria; p__Planctomycetota	0.7502384959863236
03d48f7fccf2860ceb19059568fd44b6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Gracilibacteraceae; g__Lutispora; s__uncultured_bacterium	0.975755577141271
03e22194414762df133ee0e9720f63a8	d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__Kapabacteriales; g__Kapabacteriales; s__uncultured_bacterium	0.9892837402584531
03e3baaa5bf49e67efbb0c9786067df0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	0.9984481299638344
03eeb4efd64649276db68a9ac5a07f03	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Subgroup_17; f__Subgroup_17; g__Subgroup_17; s__uncultured_Acidobacteria	0.7680619334464912
03f09400077acf4c59dcd778d0ef9121	d__Bacteria; p__LCP-89; c__LCP-89; o__LCP-89; f__LCP-89; g__LCP-89; s__Calditrichaeota_bacterium	0.9649346710019541
03f457b0a188d0f5c6bdb9ae9419b6a9	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales; s__uncultured_bacterium	0.9360027566354309
03f5704b91a5b2cd25afce4cda7fb8c0	d__Bacteria; p__Patescibacteria; c__Berkelbacteria; o__Berkelbacteria; f__Berkelbacteria; g__Berkelbacteria; s__uncultured_Epsilonproteobacteria	0.999797513073043
03fa5a349a7e5be99c5f2a11b61b07cc	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20; s__uncultured_Roseobacter	0.991623904600636
03ff34bcf77d9f33022ba1acae7ff660	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41; s__uncultured_Verrucomicrobia	0.9949726360151127
04091308435778b947ce46574abd9cb1	d__Bacteria; p__Firmicutes; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9281002451709349
04175f386c14319829ffb23d5c188b2a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera	0.8866581585388789
041c272d4087e443ef093429df61d141	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	0.9914117084464976
